parcel_id,reference_area_ha,reference_source,reference_method,computed_forest_area_ha,diff_pct,tolerance_percent,outcome,reason
27101:003:1560,0.4726,geometry,capped_to_land_area,412.169381,87113.157215,5.0,comparable,
27101:003:1570,0.9625,geometry,capped_to_land_area,412.169381,42722.792831,5.0,comparable,
27101:003:1580,8.2202,attribute:mets,reported_m2,412.169381,4914.104049,5.0,comparable,
27101:003:1590,0.5028,geometry,capped_to_land_area,412.169381,81874.817224,5.0,comparable,
27101:003:1600,0.0056,attribute:mets,reported_m2,412.169381,7360067.517857,5.0,comparable,
27101:003:1611,1.267,geometry,capped_to_land_area,412.169381,32431.127151,5.0,comparable,
27101:003:1612,0.0207,attribute:mets,reported_m2,412.169381,1991056.429952,5.0,comparable,
27101:003:1630,10.3883,attribute:mets,reported_m2,412.169381,3867.63071,5.0,comparable,
27101:003:1640,8.795,attribute:mets,reported_m2,412.169381,4586.405696,5.0,comparable,
27101:003:1650,0.0055,geometry,capped_to_land_area,412.169381,7493888.745455,5.0,comparable,
27101:003:1660,0.0051,geometry,capped_to_land_area,412.169381,8081652.568627,5.0,comparable,
27101:003:1670,0.003691,geometry,geodesic_wgs84_pyproj,412.169381,11166775.67055,5.0,comparable,
27101:003:1680,0.0102,geometry,capped_to_land_area,412.169381,4040776.284314,5.0,comparable,
27101:003:1691,1.1912,geometry,capped_to_land_area,412.169381,34501.19048,5.0,comparable,
27101:003:1692,0.9781,geometry,capped_to_land_area,412.169381,42039.799714,5.0,comparable,
27101:003:1712,0.1069,attribute:mets,reported_m2,412.169381,385465.37044,5.0,comparable,
27101:003:1720,0.1437,geometry,capped_to_land_area,412.169381,286726.29158,5.0,comparable,
27101:003:1730,14.3806,geometry,capped_to_land_area,412.169381,2766.148707,5.0,comparable,
27101:003:1740,11.6056,attribute:mets,reported_m2,412.169381,3451.469816,5.0,comparable,
27101:003:1750,5.8092,geometry,capped_to_land_area,412.169381,6995.114319,5.0,comparable,
27101:003:1770,22.1081,attribute:mets,reported_m2,412.169381,1764.336515,5.0,comparable,
27101:003:1790,5.0212,geometry,capped_to_land_area,412.169381,8108.583227,5.0,comparable,
27101:003:1810,64.3414,geometry,capped_to_land_area,412.169381,540.597471,5.0,comparable,
